Time (CDT),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
9:18 AM,46.9 °F,  -,44.1 °F,90%,29.64 in,5.0 mi,WNW,10.4 mph,  -,0.00 in,	 ,Overcast
9:43 AM,48.0 °F,  -,44.1 °F,86%,29.65 in,8.0 mi,NW,12.7 mph,  -,0.00 in,	 ,Overcast
9:51 AM,48.0 °F,  -,44.1 °F,86%,29.66 in,9.0 mi,NW,12.7 mph,  -,0.00 in,	 ,Overcast
10:37 AM,48.9 °F,  -,44.1 °F,83%,29.69 in,10.0 mi,NNW,12.7 mph,  -,0.03 in,	 ,Overcast
10:51 AM,50.0 °F,  -,43.0 °F,77%,29.70 in,10.0 mi,NNW,13.8 mph,  -,0.03 in,	 ,Overcast
11:17 AM,50.0 °F,  -,43.0 °F,77%,29.72 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Overcast
11:44 AM,50.0 °F,  -,42.1 °F,74%,29.72 in,10.0 mi,North,10.4 mph,  -,N/A,	 ,Overcast
11:51 AM,51.1 °F,  -,43.0 °F,74%,29.74 in,10.0 mi,NNW,12.7 mph,  -,N/A,	 ,Overcast
12:49 PM,51.8 °F,  -,42.8 °F,71%,29.75 in,10.0 mi,North,5.8 mph,  -,N/A,	 ,Overcast
12:51 PM,52.0 °F,  -,41.0 °F,66%,29.76 in,10.0 mi,North,6.9 mph,  -,N/A,	 ,Overcast
1:18 PM,52.0 °F,  -,41.0 °F,66%,29.78 in,10.0 mi,NNW,6.9 mph,  -,N/A,	 ,Overcast
1:40 PM,55.0 °F,  -,41.0 °F,59%,29.78 in,10.0 mi,Variable,4.6 mph,  -,N/A,	 ,Mostly Cloudy
1:51 PM,53.1 °F,  -,41.0 °F,64%,29.78 in,10.0 mi,WNW,5.8 mph,  -,N/A,	 ,Mostly Cloudy
2:51 PM,55.0 °F,  -,42.1 °F,62%,29.79 in,10.0 mi,North,8.1 mph,  -,N/A,	 ,Overcast
3:51 PM,54.0 °F,  -,42.1 °F,64%,29.81 in,10.0 mi,NNE,10.4 mph,  -,N/A,	 ,Overcast
4:51 PM,53.1 °F,  -,42.1 °F,66%,29.84 in,10.0 mi,East,6.9 mph,  -,N/A,	 ,Overcast
5:51 PM,54.0 °F,  -,41.0 °F,62%,29.86 in,10.0 mi,NE,4.6 mph,  -,N/A,	 ,Overcast
6:51 PM,52.0 °F,  -,41.0 °F,66%,29.90 in,10.0 mi,East,5.8 mph,  -,N/A,	 ,Overcast
7:51 PM,48.0 °F,  -,39.9 °F,74%,29.92 in,10.0 mi,South,5.8 mph,  -,N/A,	 ,Mostly Cloudy
8:51 PM,46.9 °F,  -,39.9 °F,77%,29.93 in,10.0 mi,South,3.5 mph,  -,N/A,	 ,Overcast
9:51 PM,46.0 °F,  -,39.0 °F,76%,29.93 in,10.0 mi,Calm,Calm,  -,N/A,	 ,Mostly Cloudy
10:51 PM,45.0 °F,43.5 °F,39.9 °F,82%,29.91 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Mostly Cloudy
11:51 PM,48.0 °F,  -,39.9 °F,74%,29.93 in,10.0 mi,East,3.5 mph,  -,N/A,	 ,Mostly Cloudy
