Time (CST),Temp.,Windchill,Dew Point,Humidity,Pressure,Visibility,Wind Dir,Wind Speed,Gust Speed,Precip,Events,Conditions
12:53 PM,50.0 °F,  -,50.0 °F,100%,30.04 in,0.2 mi,NNE,5.8 mph,  -,0.01 in,Fog,Light Drizzle
1:00 PM,50.0 °F,  -,50.0 °F,100%,30.04 in,0.2 mi,NNE,6.9 mph,  -,0.00 in,Fog,Light Drizzle
1:53 PM,52.0 °F,  -,52.0 °F,100%,29.99 in,0.2 mi,NE,6.9 mph,  -,0.00 in,Fog,Light Drizzle
2:53 PM,55.0 °F,  -,55.0 °F,100%,29.96 in,0.2 mi,East,3.5 mph,  -,0.00 in,Fog,Light Drizzle
3:35 PM,55.0 °F,  -,55.0 °F,100%,29.95 in,0.2 mi,Calm,Calm,  -,0.00 in,Fog,Light Drizzle
3:53 PM,57.0 °F,  -,57.0 °F,100%,29.93 in,0.2 mi,North,3.5 mph,  -,0.00 in,"Fog
	,
Rain",Light Rain
4:29 PM,57.0 °F,  -,57.0 °F,100%,29.90 in,0.2 mi,East,5.8 mph,  -,0.01 in,Rain,Light Rain
4:44 PM,57.9 °F,  -,57.9 °F,100%,29.89 in,0.8 mi,East,5.8 mph,  -,0.01 in,	 ,Mostly Cloudy
4:53 PM,59.0 °F,  -,59.0 °F,100%,29.89 in,0.5 mi,East,5.8 mph,  -,0.01 in,	 ,Mostly Cloudy
5:05 PM,60.1 °F,  -,60.1 °F,100%,29.89 in,0.5 mi,East,6.9 mph,  -,0.00 in,"Rain
	,
Thunderstorm",Light Thunderstorms and Rain
5:31 PM,62.1 °F,  -,62.1 °F,100%,29.88 in,1.5 mi,East,10.4 mph,  -,0.00 in,Thunderstorm,Overcast
5:42 PM,63.0 °F,  -,62.1 °F,97%,29.87 in,5.0 mi,ESE,10.4 mph,  -,0.01 in,Thunderstorm,Overcast
5:53 PM,63.0 °F,  -,63.0 °F,100%,29.86 in,6.0 mi,ESE,10.4 mph,  -,0.01 in,Thunderstorm,Overcast
6:12 PM,64.0 °F,  -,63.0 °F,96%,29.85 in,10.0 mi,ESE,15.0 mph,  -,N/A,	 ,Overcast
6:19 PM,64.9 °F,  -,63.0 °F,93%,29.85 in,10.0 mi,ESE,15.0 mph,  -,N/A,Thunderstorm,Thunderstorm
6:53 PM,64.9 °F,  -,63.0 °F,93%,29.86 in,2.5 mi,SE,18.4 mph,24.2 mph,0.03 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
7:01 PM,64.9 °F,  -,64.0 °F,97%,29.85 in,2.5 mi,SSE,9.2 mph,24.2 mph,0.25 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
7:04 PM,64.9 °F,  -,64.0 °F,97%,29.86 in,1.8 mi,Variable,4.6 mph,  -,0.26 in,"Rain
	,
Thunderstorm",Thunderstorms and Rain
7:25 PM,66.0 °F,  -,64.0 °F,93%,29.85 in,4.0 mi,SSE,17.3 mph,23.0 mph,0.40 in,"Rain
	,
Thunderstorm",Thunderstorms and Rain
7:53 PM,66.0 °F,  -,64.0 °F,93%,29.83 in,6.0 mi,SE,24.2 mph,32.2 mph,0.45 in,"Rain
	,
Thunderstorm",Light Thunderstorms and Rain
8:04 PM,66.0 °F,  -,64.0 °F,93%,29.82 in,9.0 mi,SE,25.3 mph,34.5 mph,0.01 in,"Rain
	,
Thunderstorm",Light Thunderstorms and Rain
8:35 PM,64.9 °F,  -,64.0 °F,97%,29.82 in,1.8 mi,SE,25.3 mph,36.8 mph,0.11 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
8:53 PM,64.9 °F,  -,64.9 °F,100%,29.76 in,0.5 mi,East,24.2 mph,44.9 mph,0.68 in,"Fog
	,
Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:09 PM,61.0 °F,  -,60.1 °F,97%,29.74 in,0.2 mi,WNW,36.8 mph,54.1 mph,1.08 in,"Fog
	,
Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:14 PM,55.9 °F,  -,55.9 °F,100%,29.79 in,0.2 mi,NW,40.3 mph,54.1 mph,1.21 in,"Fog
	,
Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:22 PM,55.0 °F,  -,55.0 °F,100%,29.83 in,0.8 mi,NW,33.4 mph,47.2 mph,1.56 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:31 PM,55.0 °F,  -,55.0 °F,100%,29.85 in,1.8 mi,NW,27.6 mph,41.4 mph,1.65 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:41 PM,55.0 °F,  -,53.1 °F,93%,29.86 in,3.0 mi,WNW,25.3 mph,31.1 mph,1.71 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
9:53 PM,55.0 °F,  -,53.1 °F,93%,29.87 in,6.0 mi,NW,19.6 mph,27.6 mph,1.73 in,"Rain
	,
Thunderstorm",Thunderstorms and Rain
10:53 PM,54.0 °F,  -,52.0 °F,93%,29.93 in,4.0 mi,North,3.5 mph,  -,0.13 in,"Rain
	,
Thunderstorm",Heavy Thunderstorms and Rain
11:18 PM,54.0 °F,  -,52.0 °F,93%,29.92 in,10.0 mi,NE,3.5 mph,  -,0.05 in,Rain,Light Rain
11:53 PM,54.0 °F,  -,53.1 °F,97%,29.90 in,5.0 mi,NE,3.5 mph,  -,0.10 in,Rain,Rain
